factura_id,company_id,periodo,monto_facturado,dias_mora,deuda_actual
57052,2378,4,49998.89,0,33406.47
57053,2378,5,12990.19,3,48410.77
57054,2378,6,24299.47,7,49274.88
57055,2378,7,50952.19,4,24527.51
57056,2378,8,12808.6,5,27518.72
57057,2378,9,16135.22,4,12962.97
57058,2378,10,46188.0,0,11605.99
57059,2378,11,48808.0,0,25109.23
57060,2378,12,27514.42,8,33222.54
57061,2378,13,52094.95,9,19310.64
57062,2378,14,27357.99,1,39595.99
57063,2378,15,47193.03,6,27054.61
57064,2378,16,58576.67,0,41606.84
57065,2378,17,38493.27,3,39201.21
57066,2378,18,54945.16,6,25135.02
57067,2378,19,22781.58,5,48171.81
57068,2378,20,25682.14,5,16961.0
57069,2378,21,20159.15,8,46127.67
57070,2378,22,23794.79,7,1335.02
57071,2378,23,35823.06,6,19595.31
57072,2378,24,5257.97,6,2360.07
57073,2379,1,20940.56,4,38036.6
57074,2379,2,26039.62,8,38131.66
57075,2379,3,20139.66,8,29862.15
57076,2379,4,52784.32,0,19404.79
57077,2379,5,47285.78,8,28105.28
57078,2379,6,27673.09,2,1455.34
57079,2379,7,58028.96,2,8016.54
57080,2379,8,54613.13,0,41759.02
57081,2379,9,47146.97,1,15899.84
57082,2379,10,23726.07,4,12020.18
57083,2379,11,47139.78,1,19628.37
57084,2379,12,21641.8,0,21128.28
57085,2379,13,33265.18,4,40884.08
57086,2379,14,47755.72,6,42211.52
57087,2379,15,28210.09,5,49184.26
57088,2379,16,1530.7,7,3492.72
57089,2379,17,46826.96,0,36616.83
57090,2379,18,15209.51,0,2605.49
57091,2379,19,25801.49,5,36595.97
57092,2379,20,16473.24,2,31481.28
57093,2379,21,11479.44,8,10257.48
57094,2379,22,11814.4,3,47672.56
57095,2379,23,33155.39,6,282.2
57096,2379,24,56014.24,9,2900.38
57097,2380,1,30909.93,5,34619.53
57098,2380,2,40592.42,8,4657.29
57099,2380,3,32595.61,1,42317.42
57100,2380,4,32507.97,3,13971.21
57101,2380,5,18938.74,4,45515.3
57102,2380,6,55278.65,4,3251.09
57103,2380,7,15025.59,0,47045.52
57104,2380,8,21387.68,0,41795.47
57105,2380,9,30493.78,3,15553.42
57106,2380,10,18448.88,5,45724.24
57107,2380,11,30808.35,2,43203.77
57108,2380,12,40983.55,9,33979.79
57109,2380,13,29546.36,3,31856.32
57110,2380,14,42321.11,7,49489.76
57111,2380,15,26685.84,4,17386.4
57112,2380,16,30017.57,5,33482.72
57113,2380,17,17728.56,4,22916.98
57114,2380,18,53090.86,0,33577.94
57115,2380,19,54224.14,4,39320.74
57116,2380,20,44347.52,3,46601.65
57117,2380,21,42418.97,1,3788.64
57118,2380,22,44066.0,3,11937.69
57119,2380,23,31966.62,3,1832.58
57120,2380,24,28618.11,6,8187.95
57121,2381,1,16446.48,5,42816.64
57122,2381,2,46555.9,2,858.94
57123,2381,3,39212.69,0,15867.78
57124,2381,4,5821.22,2,45759.25
57125,2381,5,16445.74,2,31655.93
57126,2381,6,45185.97,9,14888.67
57127,2381,7,5047.66,7,18488.11
57128,2381,8,21805.17,1,41520.35
57129,2381,9,55905.88,0,15734.96
57130,2381,10,15094.73,5,32013.07
57131,2381,11,37223.67,3,29946.22
57132,2381,12,37074.23,1,29185.29
57133,2381,13,58291.61,2,4034.52
57134,2381,14,24247.49,7,1484.67
57135,2381,15,9711.67,1,12307.65
57136,2381,16,14515.6,4,34307.37
57137,2381,17,16929.79,6,36111.15
57138,2381,18,34975.77,3,6744.9
57139,2381,19,36375.81,3,8385.23
57140,2381,20,49483.52,7,6722.92
57141,2381,21,36100.54,2,20737.96
57142,2381,22,47102.45,6,11129.79
57143,2381,23,27916.15,3,28177.62
57144,2381,24,36849.61,9,39951.49
57145,2382,1,17163.15,7,678.66
57146,2382,2,55492.3,8,24646.56
57147,2382,3,50276.37,2,8484.04
57148,2382,4,56276.63,9,43398.93
57149,2382,5,1697.59,9,45082.47
57150,2382,6,47508.74,8,32436.15
57151,2382,7,43704.98,3,29862.54
57152,2382,8,50860.42,5,11922.61
57153,2382,9,14937.4,8,19516.51
57154,2382,10,47319.57,0,45331.95
57155,2382,11,31391.09,0,31719.31
57156,2382,12,49632.91,7,10325.07
57157,2382,13,1336.0,1,32174.77
57158,2382,14,52821.54,8,48837.69
57159,2382,15,41227.88,0,29124.6
57160,2382,16,1953.99,8,44109.65
57161,2382,17,5717.13,6,6313.09
57162,2382,18,25988.37,5,3128.6
57163,2382,19,59278.98,5,24328.18
57164,2382,20,46647.27,7,38277.75
57165,2382,21,3215.84,5,21042.12
57166,2382,22,5547.89,0,38458.25
57167,2382,23,18184.06,7,2800.58
57168,2382,24,51175.89,7,37089.99
57169,2383,1,58308.33,6,16058.98
57170,2383,2,35489.19,9,15223.23
57171,2383,3,35459.74,9,25914.43
57172,2383,4,13423.13,4,4041.62
57173,2383,5,57090.27,1,9040.4
57174,2383,6,8289.65,6,37281.57
57175,2383,7,57791.94,5,11544.55
57176,2383,8,35466.24,0,24276.25
57177,2383,9,24399.21,1,35126.58
57178,2383,10,10861.54,2,14518.3
57179,2383,11,19618.19,8,8473.63
57180,2383,12,11730.88,2,17144.38
57181,2383,13,51564.73,9,45629.7
57182,2383,14,23923.55,4,40482.67
57183,2383,15,31445.54,5,11705.45
57184,2383,16,47725.47,4,41390.85
57185,2383,17,21976.63,9,9389.01
57186,2383,18,22969.97,2,45265.66
57187,2383,19,12660.96,1,32140.58
57188,2383,20,23965.59,0,11214.24
57189,2383,21,2513.16,3,7348.57
57190,2383,22,2202.34,2,46866.38
57191,2383,23,48978.28,4,47378.63
57192,2383,24,36894.87,4,32592.01
57193,2384,1,15512.89,2,7827.95
57194,2384,2,47848.13,3,43335.56
57195,2384,3,22100.45,9,3024.66
57196,2384,4,57576.68,0,17374.33
57197,2384,5,13331.87,9,49324.2
57198,2384,6,55108.93,108,22874.24
57199,2384,7,53814.28,38,26826.75
57200,2384,8,41056.57,0,6461.43
57201,2384,9,26776.53,8,40903.37
57202,2384,10,48309.1,48,19739.2
57203,2384,11,3711.48,6,37874.86
57204,2384,12,19509.98,99,23169.16
57205,2384,13,51813.01,26,48088.98
57206,2384,14,47113.31,15,42969.26
57207,2384,15,16572.55,74,1545.29
57208,2384,16,4378.71,8,29315.38
57209,2384,17,5035.82,8,33378.88
57210,2384,18,17473.48,4,26617.45
57211,2384,19,48932.59,95,46506.6
57212,2384,20,59195.55,34,24258.81
57213,2384,21,44629.46,4,8365.71
57214,2384,22,5536.77,62,27697.78
57215,2384,23,26729.24,15,22146.7
57216,2384,24,30347.2,8,28704.67
57217,2385,1,30630.08,4,9888.95
57218,2385,2,29953.73,2,42267.0
57219,2385,3,23097.97,1,33878.4
57220,2385,4,14661.46,3,29388.03
57221,2385,5,57320.56,8,49739.18
57222,2385,6,37672.72,3,10331.6
57223,2385,7,7732.62,0,20083.31
57224,2385,8,56397.7,2,28515.96
57225,2385,9,26027.06,1,8171.16
57226,2385,10,26811.17,1,44346.86
57227,2385,11,58199.89,7,5158.28
57228,2385,12,27549.59,7,20530.1
57229,2385,13,31502.66,4,15914.21
57230,2385,14,8725.08,3,44825.15
57231,2385,15,32720.72,2,12514.54
57232,2385,16,31535.07,5,19432.0
57233,2385,17,40791.07,8,35428.18
57234,2385,18,59128.47,3,38283.86
57235,2385,19,28642.63,5,27679.6
57236,2385,20,25557.3,5,32279.95
57237,2385,21,2673.18,7,15041.59
57238,2385,22,40247.82,4,8573.23
57239,2385,23,55471.58,4,7944.59
57240,2385,24,31639.87,2,17657.36
57241,2386,1,58024.92,4,25521.85
57242,2386,2,51238.42,4,47805.88
57243,2386,3,23018.45,2,39260.53
57244,2386,4,54052.86,2,3235.3
57245,2386,5,6361.95,9,24148.35
57246,2386,6,38199.91,1,32023.86
57247,2386,7,25642.97,1,4514.72
57248,2386,8,46861.83,6,5434.26
57249,2386,9,41986.28,5,31226.81
57250,2386,10,36560.98,7,43021.04
57251,2386,11,38943.99,8,31401.18
57252,2386,12,28247.91,2,29096.53
57253,2386,13,33203.23,6,39938.62
57254,2386,14,28633.64,1,17996.79
57255,2386,15,23544.26,9,9610.04
57256,2386,16,13172.63,7,41649.72
57257,2386,17,41901.08,4,12161.96
57258,2386,18,43663.9,9,38275.35
57259,2386,19,56770.68,3,26699.87
57260,2386,20,22920.17,7,45977.53
57261,2386,21,15039.11,2,23473.27
57262,2386,22,13293.05,5,18216.78
57263,2386,23,36276.39,2,10767.53
57264,2386,24,1960.33,2,21002.9
57265,2387,1,42395.12,4,45894.6
57266,2387,2,24940.5,6,46118.52
57267,2387,3,15606.34,4,282.99
57268,2387,4,19396.22,7,38497.42
57269,2387,5,38146.0,5,42289.69
57270,2387,6,56691.87,9,42272.46
57271,2387,7,23639.21,9,6384.77
57272,2387,8,54179.61,9,5223.15
57273,2387,9,42121.26,2,44929.86
57274,2387,10,21861.88,3,1677.18
57275,2387,11,34657.02,5,2502.08
57276,2387,12,6045.13,8,27020.84
57277,2387,13,8478.9,5,28286.89
57278,2387,14,45646.05,6,26414.4
57279,2387,15,5086.06,0,22224.96
57280,2387,16,8673.64,4,10960.8
57281,2387,17,27093.99,0,33500.29
57282,2387,18,26958.9,7,34540.32
57283,2387,19,17165.73,9,35737.67
57284,2387,20,6763.83,4,18700.55
57285,2387,21,53413.16,1,16091.86
57286,2387,22,11209.29,9,38446.29
57287,2387,23,49182.12,1,47658.88
57288,2387,24,30439.82,2,38630.32
57289,2388,1,49771.87,6,43761.41
57290,2388,2,13273.23,4,22739.39
57291,2388,3,8686.05,2,3413.33
57292,2388,4,34093.91,0,45219.88
57293,2388,5,19664.97,1,11810.89
57294,2388,6,3838.52,4,42447.27
57295,2388,7,19337.23,4,13162.95
57296,2388,8,47974.83,6,44856.88
57297,2388,9,45664.27,8,17169.85
57298,2388,10,13068.42,5,8319.61
57299,2388,11,39294.53,5,47792.33
57300,2388,12,6010.39,8,38405.15
57301,2388,13,12676.42,6,44938.63
57302,2388,14,54029.59,7,34630.55
57303,2388,15,14974.41,2,47546.21
57304,2388,16,15802.5,3,4451.37
57305,2388,17,17117.37,0,32060.8
57306,2388,18,52041.12,3,32648.55
57307,2388,19,4256.03,6,5995.21
57308,2388,20,20169.51,2,32189.92
57309,2388,21,39566.83,0,11646.82
57310,2388,22,39860.43,3,35632.02
57311,2388,23,59559.99,6,26498.45
57312,2388,24,3438.77,1,40739.2
57313,2389,1,19755.91,4,9304.7
57314,2389,2,53947.12,6,10337.14
57315,2389,3,48206.88,0,44513.48
57316,2389,4,29040.56,8,47572.36
57317,2389,5,25302.83,0,46460.99
57318,2389,6,59270.82,4,34407.56
57319,2389,7,47668.54,5,9913.49
57320,2389,8,15040.45,8,49776.29
57321,2389,9,14079.78,5,13149.64
57322,2389,10,23832.56,7,22473.38
57323,2389,11,32212.54,7,8672.98
57324,2389,12,11616.88,0,24742.97
57325,2389,13,10863.72,4,7138.59
57326,2389,14,19344.15,5,15387.07
57327,2389,15,30940.03,3,93.1
57328,2389,16,32961.8,9,46266.19
57329,2389,17,14690.43,5,11472.66
57330,2389,18,44786.76,1,1858.51
57331,2389,19,40306.04,1,47347.99
57332,2389,20,7507.18,7,37987.79
57333,2389,21,44389.31,6,23822.37
57334,2389,22,1067.62,2,22207.39
57335,2389,23,7035.67,7,14332.34
57336,2389,24,22120.77,3,21302.87
57337,2390,1,54046.79,5,4433.9
57338,2390,2,16024.14,2,21801.85
57339,2390,3,22509.51,5,23674.34
57340,2390,4,47283.25,2,22106.33
57341,2390,5,31992.63,8,20590.38
57342,2390,6,59867.39,8,21751.84
57343,2390,7,32280.74,1,32158.34
57344,2390,8,16582.76,0,7939.43
57345,2390,9,12226.73,4,49441.53
57346,2390,10,55152.05,2,38442.53
57347,2390,11,29716.1,5,42312.44
57348,2390,12,2634.62,3,13921.46
57349,2390,13,20289.92,3,18478.36
57350,2390,14,30232.45,7,14130.29
57351,2390,15,42429.87,0,10782.33
57352,2390,16,13059.17,1,15540.37
57353,2390,17,48758.52,2,12245.72
57354,2390,18,23277.99,6,13243.0
57355,2390,19,30928.63,7,20087.62
57356,2390,20,39057.37,7,5678.06
57357,2390,21,34521.27,8,34330.33
57358,2390,22,18040.52,8,2888.42
57359,2390,23,10936.4,8,1164.61
57360,2390,24,43844.59,0,13404.27
57361,2391,1,21164.65,3,49701.6
57362,2391,2,15001.1,4,10528.37
57363,2391,3,27380.02,9,3819.75
57364,2391,4,51512.43,4,18057.46
57365,2391,5,10911.6,2,32867.82
57366,2391,6,11270.92,6,36995.18
57367,2391,7,46293.64,0,44256.25
57368,2391,8,15711.07,4,7585.81
57369,2391,9,20188.61,2,12368.24
57370,2391,10,16553.08,7,44972.46
57371,2391,11,56781.32,8,34211.48
57372,2391,12,30013.67,3,24969.61
57373,2391,13,11035.38,0,39098.21
57374,2391,14,14958.44,8,28995.97
57375,2391,15,16435.61,2,4877.73
57376,2391,16,27674.24,7,28852.92
57377,2391,17,24457.55,1,1343.88
57378,2391,18,39590.48,0,2963.53
57379,2391,19,35546.37,6,1664.88
57380,2391,20,10716.9,7,4388.02
57381,2391,21,30746.44,7,3206.97
57382,2391,22,28520.31,0,37831.22
57383,2391,23,44727.51,1,25997.66
57384,2391,24,26113.63,4,35739.84
57385,2392,1,16314.77,1,12809.14
57386,2392,2,20170.26,8,6565.4
57387,2392,3,45240.92,0,8406.43
57388,2392,4,36672.81,5,4126.32
57389,2392,5,50225.83,0,39002.27
57390,2392,6,57383.22,3,35576.07
57391,2392,7,19609.04,2,2604.6
57392,2392,8,33551.86,5,39126.7
57393,2392,9,58724.77,3,4724.36
57394,2392,10,49338.12,5,23388.98
57395,2392,11,5515.33,1,8277.56
57396,2392,12,13693.83,9,464.09
57397,2392,13,4863.02,2,12893.08
57398,2392,14,2233.68,8,28078.14
57399,2392,15,26973.52,3,743.62
57400,2392,16,39334.5,6,11136.02
57401,2392,17,18589.19,3,19862.14
57402,2392,18,51760.63,4,3830.56
57403,2392,19,17817.19,9,33347.37
57404,2392,20,31651.11,9,38591.67
57405,2392,21,2378.09,2,22890.32
57406,2392,22,15144.69,4,38323.92
57407,2392,23,49428.84,3,2629.13
57408,2392,24,3710.04,1,8434.25
57409,2393,1,20729.83,7,8733.75
57410,2393,2,47215.11,0,23812.55
57411,2393,3,39731.41,1,3563.08
57412,2393,4,17359.94,6,29381.17
57413,2393,5,24976.07,7,11491.32
57414,2393,6,55769.67,1,4300.16
57415,2393,7,59608.19,6,44973.24
57416,2393,8,42079.28,1,49097.42
57417,2393,9,46952.21,4,43430.41
57418,2393,10,15405.42,0,30984.75
57419,2393,11,49757.81,2,19556.49
57420,2393,12,13611.67,0,13281.51
57421,2393,13,7598.16,3,22916.38
57422,2393,14,12232.68,3,44598.07
57423,2393,15,39867.13,0,9349.13
57424,2393,16,42418.85,5,40689.0
57425,2393,17,59502.98,1,13247.31
57426,2393,18,30966.27,8,5626.22
57427,2393,19,14474.34,2,25395.0
57428,2393,20,29875.08,9,37573.6
57429,2393,21,26602.78,1,8954.55
57430,2393,22,47187.77,2,4364.57
57431,2393,23,30546.39,6,23073.26
57432,2393,24,42110.37,9,9487.16
57433,2394,1,30247.44,3,18119.76
57434,2394,2,56708.02,6,19128.18
57435,2394,3,43554.21,5,44752.25
57436,2394,4,39881.26,4,12293.24
57437,2394,5,57106.72,4,15827.8
57438,2394,6,11625.31,4,22054.84
57439,2394,7,43742.61,5,6106.5
57440,2394,8,44821.57,8,11243.72
57441,2394,9,37636.82,5,23815.31
57442,2394,10,20322.39,6,5863.61
57443,2394,11,53724.71,4,44575.39
57444,2394,12,10324.34,1,44164.28
57445,2394,13,31444.15,3,11040.89
57446,2394,14,48777.52,8,13058.1
57447,2394,15,17587.65,3,37552.53
57448,2394,16,55293.8,6,36367.95
57449,2394,17,55696.76,0,15489.73
57450,2394,18,31830.98,6,32173.83
57451,2394,19,2667.23,1,12727.28
57452,2394,20,39951.75,0,43080.34
57453,2394,21,34908.72,8,39901.71
57454,2394,22,12849.61,9,29672.49
57455,2394,23,34514.46,3,34108.32
57456,2394,24,45949.53,9,37249.72
57457,2395,1,25676.92,4,13370.98
57458,2395,2,47470.43,1,16546.45
57459,2395,3,14826.08,3,43312.77
57460,2395,4,33619.08,4,26599.82
57461,2395,5,45713.41,8,48529.0
57462,2395,6,15168.11,9,27131.4
57463,2395,7,55532.6,4,30470.16
57464,2395,8,45663.17,2,18066.89
57465,2395,9,50757.91,6,16238.44
57466,2395,10,30228.36,2,27787.73
57467,2395,11,4503.44,6,35126.87
57468,2395,12,41487.69,3,12928.51
57469,2395,13,50082.34,4,10995.91
57470,2395,14,31924.63,6,13394.45
57471,2395,15,17014.92,1,26052.71
57472,2395,16,32462.03,0,21232.95
57473,2395,17,47342.14,1,44568.08
57474,2395,18,41956.97,7,36864.68
57475,2395,19,18075.39,0,22690.26
57476,2395,20,1324.35,2,22141.13
57477,2395,21,18984.25,1,29820.6
57478,2395,22,31268.22,6,25738.58
57479,2395,23,10154.48,8,29311.3
57480,2395,24,6892.6,3,33149.24
57481,2396,1,48486.32,7,37939.67
57482,2396,2,2531.33,9,37046.95
57483,2396,3,4105.11,6,3708.19
57484,2396,4,53539.29,4,48925.03
57485,2396,5,55489.8,3,20461.59
57486,2396,6,22539.62,9,39809.41
57487,2396,7,29986.95,1,7305.32
57488,2396,8,14337.65,4,22304.39
57489,2396,9,13391.54,0,36926.86
57490,2396,10,46378.83,0,16228.78
57491,2396,11,21185.39,2,17680.43
57492,2396,12,43147.99,3,13417.75
57493,2396,13,16124.85,1,34383.05
57494,2396,14,8135.77,7,49897.18
57495,2396,15,18106.83,7,11842.73
57496,2396,16,56359.14,5,3626.28
57497,2396,17,43889.7,3,36160.97
57498,2396,18,33066.31,4,26579.86
57499,2396,19,44157.88,2,9621.87
57500,2396,20,46884.27,0,48348.19
57501,2396,21,35544.8,9,3309.87
57502,2396,22,42472.52,3,23201.33
57503,2396,23,37396.68,2,11059.26
57504,2396,24,30458.66,8,24313.7
57505,2397,1,45428.96,2,31726.28
57506,2397,2,50070.71,4,21740.6
57507,2397,3,46221.13,9,37503.33
57508,2397,4,17350.95,5,48293.11
57509,2397,5,22613.25,6,24878.46
57510,2397,6,57789.42,0,36389.56
57511,2397,7,46984.54,8,49564.32
57512,2397,8,58844.35,0,37026.4
57513,2397,9,42640.96,0,25637.73
57514,2397,10,15960.75,5,48371.71
57515,2397,11,36521.73,6,12864.48
57516,2397,12,2488.86,3,24262.96
57517,2397,13,53414.79,5,40440.51
57518,2397,14,42657.4,5,9531.85
57519,2397,15,40279.91,5,48612.47
57520,2397,16,56019.9,5,12860.91
57521,2397,17,8657.12,9,36669.19
57522,2397,18,19648.85,5,10061.53
57523,2397,19,50530.95,3,20043.46
57524,2397,20,12195.92,3,32017.08
57525,2397,21,9589.39,1,16016.86
57526,2397,22,17470.67,5,26765.64
57527,2397,23,21403.5,8,40682.36
57528,2397,24,30399.76,9,812.04
57529,2398,1,51065.1,7,35470.82
57530,2398,2,55565.51,7,8558.44
57531,2398,3,57896.67,4,46913.04
57532,2398,4,59600.08,5,12024.17
57533,2398,5,3034.66,7,37963.74
57534,2398,6,28366.01,8,508.88
57535,2398,7,54297.53,0,30431.28
57536,2398,8,10145.18,2,26287.18
57537,2398,9,31601.28,2,43040.88
57538,2398,10,9205.25,4,21764.24
57539,2398,11,11042.5,1,25994.32
57540,2398,12,6679.5,7,21365.86
57541,2398,13,58496.41,3,47201.46
57542,2398,14,3259.8,0,45794.07
57543,2398,15,31595.87,1,18508.06
57544,2398,16,14866.29,5,23632.22
57545,2398,17,14998.09,2,38298.22
57546,2398,18,33058.14,7,45781.02
57547,2398,19,13667.47,3,48335.75
57548,2398,20,39231.27,8,33612.39
57549,2398,21,47558.28,7,5176.71
57550,2398,22,59131.28,1,430.07
57551,2398,23,24830.22,4,37444.12
57552,2398,24,22279.11,3,44774.75
57553,2399,1,59428.56,1,12359.67
57554,2399,2,56917.45,5,23340.83
57555,2399,3,39911.84,8,2274.2
57556,2399,4,24225.03,8,5295.28
57557,2399,5,43114.16,4,20943.87
57558,2399,6,12072.27,3,47467.56
57559,2399,7,44225.99,0,9937.14
57560,2399,8,6315.64,7,7155.18
57561,2399,9,1794.22,9,33414.3
57562,2399,10,3354.86,9,29657.5
57563,2399,11,25203.76,0,44378.75
57564,2399,12,11021.59,5,31146.1
57565,2399,13,49422.93,2,25785.97
57566,2399,14,14071.9,0,8236.77
57567,2399,15,3007.14,6,21275.49
57568,2399,16,31409.18,7,8784.17
57569,2399,17,16060.13,1,23618.06
57570,2399,18,43908.01,5,11421.1
57571,2399,19,31309.96,0,33965.89
57572,2399,20,48104.1,5,32147.3
57573,2399,21,2153.81,8,17997.62
57574,2399,22,34354.53,9,32591.88
57575,2399,23,36054.96,6,30217.69
57576,2399,24,27535.64,8,26133.56
57577,2400,1,27090.9,7,2133.08
57578,2400,2,54281.85,3,38917.66
57579,2400,3,46034.81,7,37626.33
57580,2400,4,31912.67,2,21815.47
57581,2400,5,36224.86,0,728.49
57582,2400,6,6462.76,3,48205.1
57583,2400,7,29345.34,1,48976.59
57584,2400,8,2546.09,3,28720.98
57585,2400,9,6511.14,1,2540.99
57586,2400,10,21345.03,1,33269.83
57587,2400,11,11262.86,8,27322.91
57588,2400,12,42553.14,8,23021.97
57589,2400,13,22139.99,5,7254.09
57590,2400,14,8079.82,8,17514.34
57591,2400,15,45794.62,1,19296.32
57592,2400,16,1472.7,9,3588.24
57593,2400,17,57738.83,5,3375.18
57594,2400,18,9948.06,4,25912.74
57595,2400,19,37892.56,3,4988.4
57596,2400,20,17075.11,7,41317.34
57597,2400,21,54054.63,4,42210.21
57598,2400,22,4165.37,3,15606.81
57599,2400,23,33170.03,2,18712.61
57600,2400,24,49088.42,8,23899.79
57601,2401,1,22298.42,1,14732.15
57602,2401,2,11821.61,0,3178.39
57603,2401,3,57423.78,2,45282.88
57604,2401,4,4179.45,5,23476.14
57605,2401,5,30708.95,0,970.53
57606,2401,6,21580.65,2,39076.03
57607,2401,7,34481.51,6,37840.05
57608,2401,8,49619.99,2,35694.18
57609,2401,9,31091.87,4,2614.81
57610,2401,10,8100.38,2,24985.32
57611,2401,11,42868.37,6,26675.02
57612,2401,12,55788.71,8,40480.79
57613,2401,13,26649.39,4,71.33
57614,2401,14,39047.2,6,45791.69
57615,2401,15,23492.35,9,10900.17
57616,2401,16,15616.74,5,15103.77
57617,2401,17,40241.34,9,11720.89
57618,2401,18,43702.19,9,10246.58
57619,2401,19,58207.78,1,49676.8
57620,2401,20,17735.2,0,3998.35
57621,2401,21,17813.31,3,4027.97
57622,2401,22,53252.25,0,41810.28
57623,2401,23,29744.67,3,27784.49
57624,2401,24,4372.39,9,2218.2
57625,2402,1,12135.11,0,13249.9
57626,2402,2,10468.3,6,33757.84
57627,2402,3,19320.72,73,34631.73
57628,2402,4,33147.29,4,49053.55
57629,2402,5,33709.0,1,13538.85
57630,2402,6,8701.75,34,10294.12
57631,2402,7,26951.44,81,25008.51
57632,2402,8,15237.75,5,21611.98
57633,2402,9,6462.66,59,31671.58
57634,2402,10,56195.46,69,6071.3
57635,2402,11,2407.31,56,32721.5
57636,2402,12,8117.59,39,1678.6
57637,2402,13,27813.17,2,14703.11
57638,2402,14,18502.41,102,30175.48
57639,2402,15,32665.87,86,26841.82
57640,2402,16,29606.77,3,39877.26
57641,2402,17,19308.04,56,47310.17
57642,2402,18,34234.65,52,17168.74
57643,2402,19,55914.61,1,3988.89
57644,2402,20,13563.73,42,15610.37
57645,2402,21,30290.83,105,12767.22
57646,2402,22,56968.34,4,40477.28
57647,2402,23,41646.57,2,16706.57
57648,2402,24,29371.65,0,1496.51
57649,2403,1,24078.59,1,46422.99
57650,2403,2,45098.38,0,40017.7
57651,2403,3,18257.6,1,27579.61
57652,2403,4,22487.72,6,18328.34
57653,2403,5,23276.57,2,29948.66
57654,2403,6,38182.51,2,12973.03
57655,2403,7,16318.09,3,14681.26
57656,2403,8,45179.96,3,6460.36
57657,2403,9,30241.21,9,15805.86
57658,2403,10,22855.67,1,11306.21
57659,2403,11,15665.39,0,26370.69
57660,2403,12,56484.35,8,9999.96
57661,2403,13,16375.02,5,40577.0
57662,2403,14,9585.05,6,41009.58
57663,2403,15,35826.72,1,31087.92
57664,2403,16,54246.18,1,13194.27
57665,2403,17,26412.35,0,36119.75
57666,2403,18,48418.48,6,29188.3
57667,2403,19,5880.48,6,46099.98
57668,2403,20,29881.02,6,25722.29
57669,2403,21,14353.99,6,40670.8
57670,2403,22,38171.52,0,44563.55
57671,2403,23,55101.42,0,20759.93
57672,2403,24,51022.07,2,830.3
57673,2404,1,56456.69,4,19234.85
57674,2404,2,47972.41,9,7606.93
57675,2404,3,58270.25,9,3307.26
57676,2404,4,46663.32,6,34288.5
57677,2404,5,27202.25,2,28855.2
57678,2404,6,54771.3,1,20963.54
57679,2404,7,4588.13,5,13724.35
57680,2404,8,24101.11,8,20225.14
57681,2404,9,45344.45,8,18744.31
57682,2404,10,32748.47,8,30559.05
57683,2404,11,37102.65,5,23750.2
57684,2404,12,25696.28,0,19613.05
57685,2404,13,10078.9,3,8563.69
57686,2404,14,37849.52,8,34020.56
57687,2404,15,31627.52,0,26333.02
57688,2404,16,24746.31,5,47513.71
57689,2404,17,43200.47,9,33857.79
57690,2404,18,29836.87,3,24664.22
57691,2404,19,2734.5,3,31304.53
57692,2404,20,1460.01,3,18416.1
57693,2404,21,4373.95,5,43678.49
57694,2404,22,40178.48,4,4036.95
57695,2404,23,11010.88,9,9061.76
57696,2404,24,26749.46,0,13277.2
57697,2405,1,37775.37,6,39355.24
57698,2405,2,32296.48,6,13678.66
57699,2405,3,28957.36,5,10693.62
57700,2405,4,55832.11,9,35364.21
57701,2405,5,28144.61,7,40260.87
57702,2405,6,36280.06,1,10168.43
57703,2405,7,51479.95,9,5901.72
57704,2405,8,29277.97,8,22455.68
57705,2405,9,32481.8,6,27170.63
57706,2405,10,5556.29,3,27598.68
57707,2405,11,58870.51,9,43904.48
57708,2405,12,21115.25,3,13066.3
57709,2405,13,55781.87,0,6404.05
57710,2405,14,21650.08,3,37261.88
