company_id,ruc,razon_social,sector,region,empleados,segmento,fecha_alta,ejecutivo_comercial,nps,csat
2408,20078688786,Retail Pacífico EIRL,Retail,Cajamarca,1084,SMB,23/02/2025,Ejecutivo_9,87,4.03
2409,20213170195,Transportes Andes SAC,Transporte,Cusco,1328,SMB,5/11/2016,Ejecutivo_10,14,2.44
2410,20879872873,Comunicaciones Andes SAC,Telecomunicaciones,Trujillo,1900,Mid-Market,16/01/2024,Ejecutivo_11,97,4.61
2411,20495629179,Obras Capital SAC,Construcción,Huancayo,5966,Mid-Market,20/11/2017,Ejecutivo_12,96,4.43
2412,20033288807,Market Perú EIRL,Retail,Arequipa,7152,Enterprise,25/06/2017,Ejecutivo_13,96,4.31
2413,20287451202,Software Perú SAC,Tecnología,Arequipa,7464,Enterprise,29/04/2017,Ejecutivo_14,65,4.19
2414,20545416487,Transportes Perú EIRL,Transporte,Huancayo,5493,Mid-Market,16/08/2018,Ejecutivo_15,60,3.86
2415,20662750152,Transportes Perú EIRL,Transporte,Arequipa,4509,SMB,20/02/2021,Ejecutivo_16,73,3.95
2416,20203607854,Agroindustrial Pacífico EIRL,Agroindustria,Cusco,2667,Mid-Market,1/10/2024,Ejecutivo_17,51,4.1
2417,20958723836,Educativa Andes SAC,Educación,Lima,9881,SMB,11/01/2020,Ejecutivo_18,65,4.65
2418,20457923267,Systems Perú SAC,Tecnología,Piura,5114,Mid-Market,22/05/2017,Ejecutivo_19,72,4.97
2419,20970150196,Market Norte SAC,Retail,Ica,9026,SMB,4/07/2020,Ejecutivo_20,89,4.96
2420,20092519201,Agroindustrial Sur SAC,Agroindustria,Tacna,7828,Mid-Market,27/12/2022,Ejecutivo_21,77,4.11
2421,20233297049,Educativa Norte EIRL,Educación,Cajamarca,1911,SMB,24/10/2018,Ejecutivo_22,3,1.35
2422,20829158551,Farmacéutica Norte EIRL,Salud,Piura,9728,SMB,25/12/2023,Ejecutivo_23,73,3.91
2423,20149207574,Telecom Capital EIRL,Telecomunicaciones,Huancayo,8294,SMB,18/11/2016,Ejecutivo_24,57,4.6
2424,20873962625,Obras Andes EIRL,Construcción,Piura,5979,SMB,25/03/2025,Ejecutivo_25,86,3.56
2425,20249773677,Ingeniería Sur SAC,Construcción,Tacna,37,Mid-Market,12/10/2018,Ejecutivo_26,84,4.86
2426,20354978729,Market Andes EIRL,Retail,Piura,8458,SMB,15/05/2017,Ejecutivo_27,93,3.99
2427,20564380299,Comunicaciones Inca SAC,Telecomunicaciones,Piura,1939,Mid-Market,25/01/2021,Ejecutivo_28,95,4.84
2428,20424796000,Clínica Norte SAC,Salud,Huancayo,9968,Enterprise,21/12/2023,Ejecutivo_29,92,3.54
2429,20657376242,Comercial Norte SAC,Retail,Cusco,3983,Mid-Market,8/02/2016,Ejecutivo_30,77,4.49
2430,20254920369,Networks Capital SAC,Telecomunicaciones,Ica,358,SMB,14/12/2021,Ejecutivo_31,23,1.06
2431,20401527311,Cloud Capital SAC,Tecnología,Cajamarca,5918,SMB,2/10/2020,Ejecutivo_32,56,4.02
2432,20641475690,Industrial Capital SAC,Manufactura,Tacna,5337,SMB,9/08/2017,Ejecutivo_33,52,3.54
2433,20293359847,Tech Norte EIRL,Tecnología,Lima,9135,SMB,12/08/2019,Ejecutivo_34,55,3.61
2434,20596677153,Retail Andes SAC,Retail,Arequipa,8006,SMB,1/02/2016,Ejecutivo_35,67,4.36
2435,20262473650,Agro Capital SAC,Agroindustria,Chiclayo,2108,Enterprise,4/05/2017,Ejecutivo_36,37,2.75
2436,20900647614,Medical Norte SAC,Salud,Tacna,8223,Enterprise,4/04/2025,Ejecutivo_37,84,3.75
2437,20355404231,Express Norte EIRL,Transporte,Lima,3278,Mid-Market,17/07/2020,Ejecutivo_38,13,1.64
2438,20067549393,Agroindustrial Norte SAC,Agroindustria,Tacna,9905,Mid-Market,4/07/2021,Ejecutivo_39,50,4.7
2439,20453925287,Farmacéutica Norte SAC,Salud,Cusco,7507,Enterprise,23/09/2020,Ejecutivo_40,8,2.68
2440,20381330734,Clínica Inca SAC,Salud,Chiclayo,3180,Enterprise,9/04/2023,Ejecutivo_41,66,4.38
2441,20364122474,Medical Perú SAC,Salud,Arequipa,3947,Enterprise,29/03/2020,Ejecutivo_42,2,1.49
2442,20720335051,Campos Pacífico SAC,Agroindustria,Chiclayo,7837,Enterprise,28/10/2024,Ejecutivo_43,66,4.11
2443,20510715558,Digital Andes SAC,Tecnología,Ica,4592,Enterprise,2/12/2016,Ejecutivo_44,92,4.62
2444,20042245641,Industrial Capital EIRL,Manufactura,Huancayo,9424,Enterprise,4/11/2023,Ejecutivo_45,82,3.51
2445,20512538078,Campos Andes EIRL,Agroindustria,Trujillo,3678,Mid-Market,18/06/2021,Ejecutivo_46,84,4.9
2446,20505349419,Agro Capital SAC,Agroindustria,Trujillo,7839,Mid-Market,8/10/2016,Ejecutivo_47,87,4.96
2447,20557166328,Industrial Pacífico EIRL,Manufactura,Trujillo,7754,Enterprise,15/12/2017,Ejecutivo_48,65,4.99
2448,20061621856,Cargo Inca SAC,Transporte,Huancayo,6400,SMB,3/06/2020,Ejecutivo_49,70,4.03
2449,20761504205,Capital Perú SAC,Finanzas,Arequipa,5374,SMB,21/06/2022,Ejecutivo_50,90,4.02
2450,20697714336,Learning Inca EIRL,Educación,Huancayo,1623,Mid-Market,12/03/2019,Ejecutivo_1,78,4.28
2451,20101461039,Educativa Sur SAC,Educación,Tacna,4384,SMB,28/06/2022,Ejecutivo_2,60,3.69
2452,20893046163,Producción Norte SAC,Manufactura,Lima,4622,Mid-Market,24/01/2020,Ejecutivo_3,63,4.07
2453,20851856905,Educativa Inca EIRL,Educación,Ica,4837,Enterprise,23/07/2018,Ejecutivo_4,71,3.71
2454,20688267280,Cloud Inca EIRL,Tecnología,Tacna,2088,SMB,30/09/2017,Ejecutivo_5,65,3.73
2455,20208147237,Industrial Sur EIRL,Manufactura,Tacna,44,Mid-Market,11/06/2023,Ejecutivo_6,19,2.03
2456,20783083069,Consulting Pacífico SAC,Finanzas,Trujillo,955,SMB,3/11/2018,Ejecutivo_7,91,3.54
2457,20145498367,Learning Norte EIRL,Educación,Tacna,9167,Mid-Market,25/11/2022,Ejecutivo_8,62,3.66
2458,20490668867,Obras Inca EIRL,Construcción,Cusco,4052,Enterprise,23/04/2025,Ejecutivo_9,65,4.28
2459,20116456059,Obras Capital EIRL,Construcción,Ica,1622,SMB,15/09/2018,Ejecutivo_10,5,1.68
2460,20318073920,Consulting Andes EIRL,Finanzas,Chiclayo,3084,Mid-Market,13/01/2020,Ejecutivo_11,59,4.83
2461,20653377730,Digital Pacífico EIRL,Tecnología,Huancayo,4877,SMB,28/07/2019,Ejecutivo_12,98,4.64
2462,20871926154,Salud Inca EIRL,Salud,Lima,2860,Enterprise,17/08/2021,Ejecutivo_13,64,4.64
2463,20124025455,Producción Andes SAC,Manufactura,Arequipa,9814,Enterprise,25/04/2020,Ejecutivo_14,66,4.08
2464,20809983976,Software Pacífico SAC,Tecnología,Cajamarca,2931,SMB,12/11/2019,Ejecutivo_15,92,4.91
2465,20246163034,Industrial Norte EIRL,Manufactura,Ica,423,Enterprise,16/10/2021,Ejecutivo_16,70,3.92
2466,20009143529,Educativa Capital SAC,Educación,Ica,2629,Enterprise,27/08/2016,Ejecutivo_17,99,4.4
2467,20417996546,Agro Perú EIRL,Agroindustria,Cusco,6319,Mid-Market,24/02/2021,Ejecutivo_18,77,4.86
2468,20351896225,Telecom Norte EIRL,Telecomunicaciones,Piura,2071,Enterprise,28/04/2020,Ejecutivo_19,71,4.3
2469,20002230234,Manufactura Sur EIRL,Manufactura,Huancayo,3995,Mid-Market,2/03/2025,Ejecutivo_20,57,4.86
2470,20712515890,Consulting Sur EIRL,Finanzas,Huancayo,9285,Mid-Market,8/06/2025,Ejecutivo_21,88,4.48
2471,20805166608,Comercial Norte SAC,Retail,Huancayo,3779,Mid-Market,22/11/2018,Ejecutivo_22,56,4.45
2472,20788447909,Ingeniería Andes SAC,Construcción,Lima,7307,Mid-Market,19/06/2023,Ejecutivo_23,18,2.43
2473,20527695844,Telecom Inca SAC,Telecomunicaciones,Arequipa,4981,Enterprise,25/09/2021,Ejecutivo_24,85,4.1
2474,20482488631,Transportes Andes SAC,Transporte,Arequipa,5644,Mid-Market,18/12/2023,Ejecutivo_25,72,4.41
2475,20450311802,Industrial Inca SAC,Manufactura,Cajamarca,4061,Enterprise,23/02/2019,Ejecutivo_26,89,4.48
2476,20419396061,Networks Norte SAC,Telecomunicaciones,Arequipa,6506,Mid-Market,15/12/2020,Ejecutivo_27,70,4.01
2477,20891199256,Distribuidora Capital SAC,Retail,Piura,6625,Enterprise,20/02/2019,Ejecutivo_28,63,4.99
2478,20688341034,Agro Pacífico EIRL,Agroindustria,Ica,1774,Mid-Market,11/02/2024,Ejecutivo_29,24,2.07
2479,20811814051,Comercial Andes SAC,Retail,Piura,6511,Enterprise,5/11/2020,Ejecutivo_30,98,4.27
2480,20790447085,Medical Pacífico SAC,Salud,Huancayo,1086,SMB,19/01/2017,Ejecutivo_31,93,3.68
2481,20067148783,Cloud Sur EIRL,Tecnología,Huancayo,8075,SMB,25/08/2018,Ejecutivo_32,59,3.72
2482,20564572275,Digital Perú EIRL,Tecnología,Huancayo,3421,Enterprise,1/01/2017,Ejecutivo_33,57,4.91
2483,20740337449,Producción Pacífico SAC,Manufactura,Huancayo,2817,Mid-Market,12/09/2023,Ejecutivo_34,51,4.43
2484,20093391369,Campos Norte EIRL,Agroindustria,Trujillo,5055,SMB,8/10/2023,Ejecutivo_35,27,2.62
2485,20410603267,Ingeniería Capital EIRL,Construcción,Piura,7891,Enterprise,5/02/2025,Ejecutivo_36,91,4.78
2486,20576310108,Salud Sur SAC,Salud,Cusco,8482,SMB,21/01/2018,Ejecutivo_37,34,1.35
2487,20612536064,Networks Pacífico EIRL,Telecomunicaciones,Piura,4128,Mid-Market,1/09/2016,Ejecutivo_38,53,4.16
2488,20867948698,Software Inca EIRL,Tecnología,Arequipa,5207,Mid-Market,30/11/2022,Ejecutivo_39,36,1.49
2489,20703610077,Market Norte SAC,Retail,Huancayo,8273,Mid-Market,7/02/2022,Ejecutivo_40,66,4.39
2490,20759493307,Infraestructura Inca SAC,Construcción,Huancayo,7184,Enterprise,3/10/2023,Ejecutivo_41,86,4.33
2491,20196004902,Constructora Perú EIRL,Construcción,Ica,4361,SMB,15/01/2018,Ejecutivo_42,94,4.32
2492,20155967433,Obras Pacífico EIRL,Construcción,Huancayo,3038,SMB,28/07/2020,Ejecutivo_43,87,4.27
2493,20552391703,Academia Sur EIRL,Educación,Trujillo,1661,SMB,11/02/2024,Ejecutivo_44,98,3.7
2494,20049992665,Clínica Andes SAC,Salud,Chiclayo,3205,Enterprise,28/01/2020,Ejecutivo_45,91,4.35
2495,20731739462,Networks Perú EIRL,Telecomunicaciones,Ica,8355,Mid-Market,5/12/2021,Ejecutivo_46,68,3.55
2496,20385865392,Academia Sur SAC,Educación,Ica,5923,SMB,4/03/2016,Ejecutivo_47,0,2.73
2497,20871413493,Producción Capital EIRL,Manufactura,Piura,4281,SMB,8/12/2018,Ejecutivo_48,69,4.42
2498,20706055817,Infraestructura Norte EIRL,Construcción,Tacna,5571,SMB,23/01/2016,Ejecutivo_49,89,4.9
2499,20116250698,Clínica Inca SAC,Salud,Lima,3979,Enterprise,1/05/2025,Ejecutivo_50,72,4.54
2500,20646398970,Clínica Capital EIRL,Salud,Piura,2752,Enterprise,26/07/2020,Ejecutivo_1,35,1.95
2501,20039342718,Market Pacífico EIRL,Retail,Huancayo,3072,Enterprise,14/09/2021,Ejecutivo_2,93,4.89
2502,20552905092,Networks Norte SAC,Telecomunicaciones,Ica,6796,SMB,31/05/2023,Ejecutivo_3,65,3.71
2503,20101561619,Tech Perú SAC,Tecnología,Ica,7084,SMB,14/01/2021,Ejecutivo_4,86,5
2504,20981213008,Clínica Capital EIRL,Salud,Cajamarca,256,Mid-Market,16/03/2021,Ejecutivo_5,78,3.67
2505,20699086723,Logística Norte EIRL,Transporte,Lima,4548,SMB,13/06/2022,Ejecutivo_6,37,1.95
2506,20481773655,Salud Perú EIRL,Salud,Lima,2942,Enterprise,22/11/2016,Ejecutivo_7,94,3.57
2507,20218822063,Telecom Norte SAC,Telecomunicaciones,Ica,7630,SMB,25/04/2025,Ejecutivo_8,52,3.92
2508,20176130236,Infraestructura Capital EIRL,Construcción,Cusco,9456,SMB,6/02/2022,Ejecutivo_9,9,1.11
2509,20683599167,Infraestructura Norte SAC,Construcción,Tacna,3052,Enterprise,29/07/2019,Ejecutivo_10,3,1.22
2510,20239193252,Comercial Capital SAC,Retail,Ica,2447,SMB,22/01/2018,Ejecutivo_11,84,4.71
2511,20712693794,Educativa Sur EIRL,Educación,Chiclayo,7801,Enterprise,4/02/2024,Ejecutivo_12,61,4.34
2512,20252964448,Campos Pacífico SAC,Agroindustria,Ica,5881,SMB,8/02/2024,Ejecutivo_13,22,2
2513,20811143306,Farmacéutica Capital EIRL,Salud,Ica,4768,Mid-Market,30/08/2021,Ejecutivo_14,73,4.3
2514,20587715559,Cloud Sur SAC,Tecnología,Tacna,9247,Mid-Market,1/09/2024,Ejecutivo_15,53,3.88
2515,20787902591,Systems Sur SAC,Tecnología,Cajamarca,8619,SMB,29/03/2022,Ejecutivo_16,56,3.79
2516,20637216266,Transportes Sur EIRL,Transporte,Chiclayo,8023,Mid-Market,23/02/2023,Ejecutivo_17,86,3.78
2517,20584180295,Digital Andes SAC,Tecnología,Trujillo,9133,SMB,20/01/2025,Ejecutivo_18,91,4.96
2518,20737939579,Campos Norte EIRL,Agroindustria,Ica,6671,Mid-Market,16/11/2017,Ejecutivo_19,57,4.31
2519,20474111736,Finanzas Norte SAC,Finanzas,Arequipa,4573,SMB,18/01/2016,Ejecutivo_20,91,4.53
2520,20256761125,Industrial Andes EIRL,Manufactura,Chiclayo,243,Mid-Market,26/04/2022,Ejecutivo_21,71,3.55
2521,20008056308,Retail Andes SAC,Retail,Ica,428,SMB,5/06/2018,Ejecutivo_22,32,2.65
2522,20828732107,Logística Sur EIRL,Transporte,Lima,9982,SMB,5/01/2019,Ejecutivo_23,60,4.04
2523,20273654852,Learning Andes SAC,Educación,Ica,1092,Mid-Market,28/12/2018,Ejecutivo_24,52,3.55
2524,20197084287,Systems Andes SAC,Tecnología,Chiclayo,2192,SMB,22/04/2016,Ejecutivo_25,67,4.73
2525,20796365129,Infraestructura Sur SAC,Construcción,Cajamarca,9738,Enterprise,21/08/2017,Ejecutivo_26,99,4.79
2526,20005108194,Inversiones Pacífico SAC,Finanzas,Chiclayo,1689,SMB,21/10/2016,Ejecutivo_27,96,3.52
2527,20262300360,Academia Sur SAC,Educación,Lima,9354,Enterprise,2/02/2018,Ejecutivo_28,51,4.66
2528,20028303424,Logística Andes EIRL,Transporte,Cajamarca,5521,SMB,2/03/2020,Ejecutivo_29,1,2.57
2529,20916928091,Manufactura Capital SAC,Manufactura,Chiclayo,1982,Enterprise,15/10/2019,Ejecutivo_30,62,4.35
2530,20166968740,Networks Inca SAC,Telecomunicaciones,Ica,416,SMB,2/07/2025,Ejecutivo_31,35,1.76
2531,20441061664,Salud Pacífico EIRL,Salud,Cusco,9499,Mid-Market,15/12/2020,Ejecutivo_32,84,3.96
2532,20458015176,Industrial Perú EIRL,Manufactura,Trujillo,8934,Enterprise,4/03/2023,Ejecutivo_33,38,1.95
2533,20809241150,Express Capital SAC,Transporte,Huancayo,8608,SMB,13/03/2024,Ejecutivo_34,66,4.52
2534,20996131525,Cloud Capital EIRL,Tecnología,Tacna,6232,SMB,5/03/2017,Ejecutivo_35,55,4.74
2535,20280588377,Logística Sur SAC,Transporte,Cusco,9184,SMB,11/03/2016,Ejecutivo_36,52,3.68
2536,20047625395,Retail Pacífico EIRL,Retail,Cajamarca,7540,SMB,26/04/2016,Ejecutivo_37,79,4.54
2537,20255862778,Constructora Perú EIRL,Construcción,Cajamarca,83,Mid-Market,2/02/2024,Ejecutivo_38,90,3.67
2538,20317489030,Educativa Inca SAC,Educación,Cusco,999,Mid-Market,9/12/2017,Ejecutivo_39,70,3.5
2539,20186142293,Finanzas Sur EIRL,Finanzas,Huancayo,3581,SMB,16/08/2022,Ejecutivo_40,86,3.59
2540,20920559675,Inversiones Sur EIRL,Finanzas,Cusco,1997,Enterprise,8/02/2023,Ejecutivo_41,51,4.49
2541,20137983045,Producción Norte SAC,Manufactura,Cusco,3647,SMB,3/02/2024,Ejecutivo_42,38,1
2542,20511608958,Telecom Inca EIRL,Telecomunicaciones,Tacna,2508,SMB,23/08/2019,Ejecutivo_43,87,3.99
2543,20522133689,Industrial Capital SAC,Manufactura,Chiclayo,308,Mid-Market,10/11/2023,Ejecutivo_44,80,4.86
2544,20476128989,Telecom Perú SAC,Telecomunicaciones,Huancayo,3509,Mid-Market,2/04/2024,Ejecutivo_45,51,4.15
2545,20461139979,Salud Sur EIRL,Salud,Ica,488,Enterprise,15/04/2018,Ejecutivo_46,94,4.12
2546,20560338788,Agro Inca SAC,Agroindustria,Arequipa,3384,Enterprise,13/03/2021,Ejecutivo_47,31,2.38
2547,20898681843,Capital Norte EIRL,Finanzas,Chiclayo,6541,SMB,29/08/2024,Ejecutivo_48,58,4.79
2548,20090073794,Manufactura Sur SAC,Manufactura,Piura,1565,Enterprise,13/12/2021,Ejecutivo_49,88,4.73
2549,20457444107,Campos Capital EIRL,Agroindustria,Tacna,3818,SMB,3/06/2024,Ejecutivo_50,54,3.7
2550,20265434759,Agro Sur EIRL,Agroindustria,Lima,4218,Enterprise,20/08/2022,Ejecutivo_1,36,1.9
2551,20359839859,Telecom Capital EIRL,Telecomunicaciones,Piura,4684,Mid-Market,15/09/2021,Ejecutivo_2,68,4.62
2552,20585783756,Systems Capital EIRL,Tecnología,Trujillo,790,SMB,26/04/2024,Ejecutivo_3,34,1.94
2553,20843407307,Educativa Inca EIRL,Educación,Arequipa,3237,Enterprise,10/02/2023,Ejecutivo_4,84,4.94
2554,20135007883,Infraestructura Inca EIRL,Construcción,Ica,343,Enterprise,18/04/2021,Ejecutivo_5,88,4.06
2555,20385403369,Agro Andes SAC,Agroindustria,Cajamarca,1754,Enterprise,18/05/2024,Ejecutivo_6,15,1.73
2556,20023126532,Agroindustrial Andes EIRL,Agroindustria,Ica,3796,Mid-Market,8/02/2019,Ejecutivo_7,74,4.46
2557,20149724903,Clínica Sur EIRL,Salud,Lima,1501,Enterprise,9/05/2021,Ejecutivo_8,50,4.37
2558,20714695093,Logística Pacífico EIRL,Transporte,Huancayo,9456,SMB,29/07/2025,Ejecutivo_9,72,4.03
2559,20702006174,Inversiones Pacífico EIRL,Finanzas,Chiclayo,4192,Enterprise,21/02/2017,Ejecutivo_10,73,3.91
2560,20594761218,Farmacéutica Pacífico EIRL,Salud,Arequipa,1739,SMB,13/01/2017,Ejecutivo_11,60,3.55
2561,20706507612,Salud Sur SAC,Salud,Tacna,2234,SMB,24/03/2016,Ejecutivo_12,98,3.58
2562,20564468530,Logística Sur SAC,Transporte,Tacna,6124,Mid-Market,22/02/2024,Ejecutivo_13,56,4.65
2563,20595026356,Market Pacífico EIRL,Retail,Chiclayo,8229,SMB,25/05/2017,Ejecutivo_14,87,4.75
2564,20332763990,Manufactura Inca EIRL,Manufactura,Arequipa,6537,Enterprise,18/06/2016,Ejecutivo_15,89,4.76
2565,20369626902,Telecom Perú SAC,Telecomunicaciones,Tacna,3606,Enterprise,4/10/2021,Ejecutivo_16,74,4.3
2566,20550617906,Logística Perú EIRL,Transporte,Chiclayo,6237,Enterprise,29/03/2020,Ejecutivo_17,50,4.25
2567,20512003934,Industrial Sur SAC,Manufactura,Arequipa,8423,Enterprise,6/02/2023,Ejecutivo_18,88,4.49
2568,20972162183,Agro Inca EIRL,Agroindustria,Piura,4648,Enterprise,15/10/2022,Ejecutivo_19,67,4.35
2569,20929692105,Medical Norte SAC,Salud,Lima,9057,Enterprise,3/11/2016,Ejecutivo_20,99,4.11
2570,20260082283,Systems Perú SAC,Tecnología,Tacna,842,Mid-Market,13/03/2016,Ejecutivo_21,75,3.95
2571,20270549857,Manufactura Sur EIRL,Manufactura,Cajamarca,7943,Mid-Market,1/01/2024,Ejecutivo_22,89,4.98
2572,20820632280,Learning Inca SAC,Educación,Piura,6616,SMB,7/02/2024,Ejecutivo_23,57,4.91
2573,20446658952,Express Norte SAC,Transporte,Ica,984,SMB,30/03/2023,Ejecutivo_24,88,4.42
2574,20960647245,Distribuidora Inca SAC,Retail,Cajamarca,5871,Mid-Market,25/02/2023,Ejecutivo_25,77,4.07
2575,20874778840,Consulting Andes EIRL,Finanzas,Trujillo,6647,Enterprise,26/05/2016,Ejecutivo_26,97,4.7
2576,20577706129,Cloud Pacífico EIRL,Tecnología,Cajamarca,7967,SMB,3/06/2019,Ejecutivo_27,57,3.89
2577,20842680928,Learning Inca SAC,Educación,Ica,3749,Enterprise,9/12/2017,Ejecutivo_28,67,4.08
2578,20641700537,Express Sur SAC,Transporte,Lima,6185,SMB,18/10/2016,Ejecutivo_29,50,4.47
2579,20668803166,Academia Perú EIRL,Educación,Arequipa,4973,Enterprise,19/11/2020,Ejecutivo_30,62,3.98
2580,20127983124,Producción Capital EIRL,Manufactura,Arequipa,3561,Mid-Market,29/11/2022,Ejecutivo_31,93,4.94
2581,20541601991,Learning Pacífico SAC,Educación,Chiclayo,5470,SMB,7/09/2020,Ejecutivo_32,54,3.51
2582,20870170867,Learning Pacífico SAC,Educación,Cajamarca,8463,SMB,19/08/2023,Ejecutivo_33,94,4.47
2583,20771074043,Obras Andes SAC,Construcción,Cajamarca,8459,Mid-Market,15/01/2019,Ejecutivo_34,37,1.38
2584,20796724610,Networks Norte EIRL,Telecomunicaciones,Tacna,7749,SMB,5/11/2021,Ejecutivo_35,51,4.38
2585,20070178502,Constructora Perú SAC,Construcción,Huancayo,4876,Mid-Market,8/07/2024,Ejecutivo_36,85,3.81
2586,20497239201,Finanzas Andes EIRL,Finanzas,Chiclayo,1150,SMB,5/07/2025,Ejecutivo_37,58,3.55
2587,20475396597,Express Pacífico EIRL,Transporte,Cajamarca,4652,Mid-Market,19/02/2017,Ejecutivo_38,73,4
2588,20526942041,Market Capital SAC,Retail,Huancayo,6244,Mid-Market,25/05/2017,Ejecutivo_39,59,4.03
2589,20740513379,Comercial Pacífico SAC,Retail,Piura,6789,Enterprise,22/09/2018,Ejecutivo_40,59,3.6
2590,20699768160,Farmacéutica Capital EIRL,Salud,Cusco,4725,Mid-Market,18/06/2021,Ejecutivo_41,53,4.64
2591,20174905849,Academia Pacífico EIRL,Educación,Arequipa,1974,SMB,29/10/2023,Ejecutivo_42,86,4.44
2592,20449908035,Networks Norte SAC,Telecomunicaciones,Cusco,1758,Mid-Market,17/02/2019,Ejecutivo_43,84,3.63
2593,20574450999,Telecom Pacífico SAC,Telecomunicaciones,Cajamarca,5763,Mid-Market,12/12/2023,Ejecutivo_44,86,3.82
2594,20535279111,Telecom Andes EIRL,Telecomunicaciones,Tacna,6814,Enterprise,25/01/2020,Ejecutivo_45,55,4.12
2595,20846689859,Cloud Pacífico SAC,Tecnología,Cusco,5867,SMB,5/03/2022,Ejecutivo_46,64,3.93
2596,20961830734,Transportes Andes EIRL,Transporte,Cajamarca,3612,Enterprise,29/05/2018,Ejecutivo_47,56,4.03
2597,20226425972,Educativa Capital SAC,Educación,Trujillo,3121,SMB,5/09/2016,Ejecutivo_48,74,3.71
2598,20987819214,Inversiones Pacífico SAC,Finanzas,Cusco,8937,SMB,21/09/2023,Ejecutivo_49,80,4.02
2599,20604293717,Market Inca EIRL,Retail,Trujillo,191,Enterprise,13/06/2019,Ejecutivo_50,10,1.21
2600,20214617275,Academia Sur EIRL,Educación,Ica,6938,Enterprise,23/09/2024,Ejecutivo_1,88,3.99
2601,20926769889,Software Pacífico SAC,Tecnología,Arequipa,7205,Enterprise,3/12/2023,Ejecutivo_2,77,4.17
2602,20754458474,Campos Norte EIRL,Agroindustria,Cajamarca,3465,Mid-Market,21/07/2022,Ejecutivo_3,73,4
2603,20929360596,Clínica Perú SAC,Salud,Chiclayo,5725,SMB,30/10/2019,Ejecutivo_4,96,3.63
2604,20934638901,Manufactura Sur SAC,Manufactura,Piura,2907,SMB,23/04/2021,Ejecutivo_5,87,4.32
2605,20793656115,Market Capital EIRL,Retail,Huancayo,1767,Enterprise,25/10/2022,Ejecutivo_6,66,4.47
2606,20307065948,Academia Andes SAC,Educación,Lima,5097,SMB,28/10/2022,Ejecutivo_7,72,3.88
2607,20022743303,Capital Perú EIRL,Finanzas,Huancayo,1100,Enterprise,12/04/2018,Ejecutivo_8,50,4.61
2608,20186244756,Producción Andes EIRL,Manufactura,Piura,3387,SMB,4/12/2016,Ejecutivo_9,51,4.68
2609,20380782878,Constructora Andes SAC,Construcción,Lima,4400,Mid-Market,22/09/2022,Ejecutivo_10,99,4.82
2610,20545985866,Systems Inca SAC,Tecnología,Trujillo,2255,Mid-Market,3/03/2018,Ejecutivo_11,85,3.96
2611,20180288252,Consulting Pacífico EIRL,Finanzas,Cusco,5219,SMB,24/06/2019,Ejecutivo_12,70,4.43
2612,20594699842,Express Inca SAC,Transporte,Piura,7298,Enterprise,2/12/2024,Ejecutivo_13,30,1.16
2613,20705203132,Educativa Sur EIRL,Educación,Tacna,6289,SMB,21/05/2019,Ejecutivo_14,92,4.01
2614,20123203668,Campos Norte EIRL,Agroindustria,Tacna,3679,Mid-Market,29/01/2022,Ejecutivo_15,58,4.08
2615,20786268527,Retail Capital EIRL,Retail,Ica,2305,Enterprise,2/06/2019,Ejecutivo_16,96,3.77
2616,20032087783,Academia Sur EIRL,Educación,Cusco,2723,SMB,13/05/2025,Ejecutivo_17,95,4.25
2617,20628334557,Distribuidora Perú SAC,Retail,Arequipa,3427,Mid-Market,7/06/2019,Ejecutivo_18,39,2.45
2618,20277004535,Consulting Andes SAC,Finanzas,Huancayo,1717,SMB,8/02/2017,Ejecutivo_19,75,4.95
2619,20273228570,Consulting Andes SAC,Finanzas,Arequipa,1610,SMB,21/02/2017,Ejecutivo_20,33,2.62
2620,20555468939,Cargo Perú SAC,Transporte,Cajamarca,8062,SMB,16/04/2018,Ejecutivo_21,71,4.74
2621,20411678815,Manufactura Sur SAC,Manufactura,Tacna,2722,Mid-Market,14/11/2021,Ejecutivo_22,64,4.91
2622,20673865690,Agroindustrial Sur EIRL,Agroindustria,Lima,1545,Enterprise,16/01/2024,Ejecutivo_23,55,4.8
2623,20733229124,Market Sur EIRL,Retail,Ica,7641,Enterprise,8/07/2019,Ejecutivo_24,79,3.73
2624,20700623945,Agroindustrial Pacífico EIRL,Agroindustria,Ica,8805,SMB,13/11/2021,Ejecutivo_25,57,4.82
2625,20264076089,Campos Capital EIRL,Agroindustria,Huancayo,2741,SMB,3/08/2018,Ejecutivo_26,95,3.84
2626,20033980138,Salud Perú SAC,Salud,Cajamarca,2625,Enterprise,11/09/2024,Ejecutivo_27,94,3.76
2627,20356890581,Infraestructura Andes SAC,Construcción,Tacna,2267,Enterprise,19/11/2020,Ejecutivo_28,89,4.85
2628,20533743567,Learning Perú SAC,Educación,Ica,438,Mid-Market,29/07/2021,Ejecutivo_29,73,4
2629,20871565969,Express Inca SAC,Transporte,Arequipa,3263,Mid-Market,13/03/2016,Ejecutivo_30,94,4.59
2630,20575959955,Producción Norte EIRL,Manufactura,Tacna,858,SMB,14/03/2020,Ejecutivo_31,80,3.73
