servicio_id,company_id,tipo_servicio,plazo_meses,monto_mensual,sla_contratado,renovacion_automatica
8849,2915,MPLS,36,21760.34,99.9,Si
8850,2916,Data Center,36,7488.62,99.95,No
8851,2917,Cloud,36,20951.89,99.95,No
8852,2917,Internet Dedicado,36,12893.02,99.5,Si
8853,2918,Internet Dedicado,12,23498.87,99.9,Si
8854,2918,Voz IP,12,16726.89,99.9,Si
8855,2918,MPLS,24,4902.66,99.9,Si
8856,2918,Cloud,24,20750.57,99.9,No
8857,2919,Internet Dedicado,12,10742.15,99.95,Si
8858,2919,MPLS,36,14435.1,99.5,No
8859,2919,Voz IP,12,936.54,99.95,No
8860,2920,SD-WAN,24,24939.12,99.95,No
8861,2920,Ciberseguridad Gestionada,24,8984.76,99.9,Si
8862,2920,Internet Dedicado,24,19295.75,99.5,Si
8863,2921,MPLS,36,19059.17,99.5,No
8864,2921,MPLS,36,13142.91,99.5,Si
8865,2921,SD-WAN,12,17547.71,99.5,Si
8866,2922,Voz IP,24,5473.42,99.9,No
8867,2923,Voz IP,36,15447.67,99.9,Si
8868,2923,Ciberseguridad Gestionada,36,14797.69,99.5,Si
8869,2923,Internet Dedicado,24,15443.52,99.5,Si
8870,2923,Data Center,24,20044.68,99.95,Si
8871,2924,SD-WAN,36,9322.62,99.95,Si
8872,2924,Internet Dedicado,12,20106.0,99.95,Si
8873,2924,Voz IP,24,10324.46,99.5,Si
8874,2925,Ciberseguridad Gestionada,12,19814.95,99.9,Si
8875,2926,Voz IP,12,19917.01,99.9,Si
8876,2926,MPLS,36,2366.51,99.5,Si
8877,2926,MPLS,24,23947.98,99.95,No
8878,2926,Ciberseguridad Gestionada,12,8673.78,99.5,Si
8879,2926,Cloud,24,21860.07,99.5,Si
8880,2927,Data Center,24,6225.2,99.9,Si
8881,2928,Voz IP,12,23717.67,99.95,Si
8882,2928,Voz IP,12,11996.69,99.9,No
8883,2928,SD-WAN,36,7408.64,99.9,No
8884,2929,SD-WAN,12,3328.39,99.5,Si
8885,2929,Voz IP,36,15336.38,99.9,No
8886,2930,Ciberseguridad Gestionada,24,14691.95,99.95,No
8887,2930,Cloud,12,16477.48,99.5,No
8888,2930,Data Center,24,22715.52,99.95,No
8889,2930,SD-WAN,12,8015.72,99.5,No
8890,2931,Data Center,36,13401.83,99.9,Si
8891,2931,Data Center,36,10835.29,99.95,Si
8892,2931,Ciberseguridad Gestionada,36,18602.53,99.9,Si
8893,2932,Voz IP,12,7811.24,99.5,No
8894,2932,SD-WAN,36,19203.88,99.5,No
8895,2932,Cloud,24,15001.39,99.95,Si
8896,2932,Data Center,36,20802.29,99.95,Si
8897,2933,Data Center,12,24659.22,99.9,Si
8898,2933,Internet Dedicado,36,8185.07,99.9,No
8899,2933,Voz IP,36,14646.56,99.5,Si
8900,2933,Internet Dedicado,12,23946.55,99.95,No
8901,2934,Data Center,36,18364.92,99.95,Si
8902,2934,Voz IP,24,8228.25,99.5,Si
8903,2935,SD-WAN,36,11498.54,99.9,No
8904,2935,Voz IP,12,5265.06,99.5,Si
8905,2935,Internet Dedicado,24,6959.47,99.95,No
8906,2935,Data Center,24,23097.03,99.9,Si
8907,2935,SD-WAN,12,15073.43,99.9,No
8908,2936,MPLS,36,10472.59,99.9,Si
8909,2937,Cloud,12,4135.73,99.95,Si
8910,2937,Ciberseguridad Gestionada,24,17945.66,99.5,Si
8911,2937,Ciberseguridad Gestionada,24,1291.09,99.9,No
8912,2937,Ciberseguridad Gestionada,36,1692.48,99.9,No
8913,2937,MPLS,36,8666.82,99.5,No
8914,2938,Internet Dedicado,12,23397.57,99.9,Si
8915,2938,Ciberseguridad Gestionada,36,5599.3,99.9,No
8916,2938,MPLS,36,24928.59,99.95,Si
8917,2938,MPLS,12,9761.45,99.9,Si
8918,2939,Data Center,36,1274.65,99.9,Si
8919,2939,SD-WAN,24,15535.9,99.95,No
8920,2939,MPLS,36,19330.34,99.9,Si
8921,2939,SD-WAN,12,1397.3,99.9,No
8922,2940,Data Center,24,13286.5,99.9,Si
8923,2941,MPLS,36,20653.29,99.9,Si
8924,2941,Voz IP,12,1838.47,99.9,No
8925,2941,Ciberseguridad Gestionada,36,23860.25,99.9,Si
8926,2942,Cloud,24,15141.43,99.95,Si
8927,2942,Data Center,12,20822.86,99.5,Si
8928,2942,SD-WAN,24,9291.74,99.95,Si
8929,2943,Voz IP,24,4518.98,99.9,Si
8930,2943,Internet Dedicado,36,13795.05,99.9,No
8931,2944,Cloud,24,10726.63,99.5,No
8932,2944,Cloud,12,18030.55,99.95,No
8933,2945,Voz IP,24,14181.84,99.5,Si
8934,2945,Data Center,24,9522.56,99.95,Si
8935,2946,SD-WAN,36,14211.84,99.5,No
8936,2946,MPLS,24,12322.83,99.9,No
8937,2946,SD-WAN,36,6878.79,99.5,No
8938,2946,MPLS,24,22662.79,99.95,Si
8939,2947,Cloud,24,4058.1,99.9,No
8940,2947,MPLS,12,17824.4,99.5,No
8941,2948,Ciberseguridad Gestionada,24,15064.22,99.5,Si
8942,2948,SD-WAN,12,4048.41,99.95,Si
8943,2949,Cloud,36,2068.1,99.5,Si
8944,2949,Internet Dedicado,36,4839.63,99.9,No
8945,2949,Data Center,12,22588.1,99.9,Si
8946,2950,MPLS,12,8632.65,99.95,No
8947,2950,Data Center,24,21205.03,99.9,Si
8948,2951,SD-WAN,12,4175.76,99.5,No
8949,2951,Data Center,36,8136.75,99.95,Si
8950,2952,MPLS,36,10624.49,99.95,No
8951,2952,Cloud,36,22754.44,99.5,No
8952,2952,Internet Dedicado,36,17797.8,99.9,No
8953,2952,SD-WAN,12,576.5,99.95,No
8954,2953,Internet Dedicado,24,5788.53,99.9,Si
8955,2953,Internet Dedicado,12,10911.87,99.5,Si
8956,2953,Voz IP,24,22622.52,99.5,Si
8957,2953,Ciberseguridad Gestionada,12,24022.79,99.9,No
8958,2954,Data Center,24,23887.34,99.95,Si
8959,2954,Data Center,12,1814.74,99.95,Si
8960,2954,Ciberseguridad Gestionada,24,6704.56,99.5,Si
8961,2954,Ciberseguridad Gestionada,12,17680.1,99.5,Si
8962,2954,Voz IP,24,10996.29,99.9,No
8963,2955,Internet Dedicado,36,17718.81,99.95,Si
8964,2956,Voz IP,24,2558.84,99.9,Si
8965,2956,Cloud,36,15894.31,99.5,No
8966,2957,Cloud,24,13011.05,99.9,Si
8967,2957,Cloud,24,20628.16,99.9,Si
8968,2958,Data Center,24,2320.11,99.5,Si
8969,2958,Voz IP,12,8568.75,99.5,No
8970,2958,Internet Dedicado,12,20954.46,99.95,Si
8971,2958,SD-WAN,12,5283.84,99.9,Si
8972,2959,Data Center,36,18681.14,99.95,Si
8973,2960,Ciberseguridad Gestionada,12,3531.86,99.95,Si
8974,2960,Cloud,36,13515.8,99.9,Si
8975,2961,Ciberseguridad Gestionada,24,11149.28,99.5,Si
8976,2961,Cloud,24,8817.93,99.5,No
8977,2961,SD-WAN,12,1233.18,99.95,No
8978,2962,MPLS,36,6086.77,99.5,No
8979,2962,Ciberseguridad Gestionada,12,8792.92,99.95,Si
8980,2962,Internet Dedicado,12,1411.88,99.95,No
8981,2962,Voz IP,36,24672.38,99.5,No
8982,2963,Ciberseguridad Gestionada,24,23087.73,99.95,Si
8983,2964,Voz IP,36,12504.2,99.95,No
8984,2964,MPLS,36,22086.08,99.95,No
8985,2964,Data Center,12,3820.22,99.5,Si
8986,2965,Data Center,36,17907.29,99.9,No
8987,2965,MPLS,12,19569.19,99.95,No
8988,2965,Data Center,24,22665.13,99.5,Si
8989,2965,Voz IP,36,10185.42,99.9,Si
8990,2966,Voz IP,36,9100.03,99.95,Si
8991,2966,Internet Dedicado,24,5975.1,99.95,Si
8992,2966,Internet Dedicado,36,6329.65,99.95,Si
8993,2966,Data Center,12,15212.85,99.95,Si
8994,2966,Internet Dedicado,24,15335.54,99.5,Si
8995,2967,Data Center,36,7034.12,99.9,Si
8996,2967,Data Center,12,11650.1,99.9,No
8997,2967,Internet Dedicado,36,5571.96,99.9,Si
8998,2968,Voz IP,24,23130.09,99.95,No
8999,2969,Voz IP,24,5247.47,99.95,Si
9000,2970,Data Center,36,12346.94,99.9,Si
9001,2970,Cloud,24,20808.26,99.95,Si
9002,2970,SD-WAN,24,23641.11,99.9,No
9003,2971,SD-WAN,24,20128.19,99.5,Si
9004,2971,Cloud,12,10188.11,99.9,Si
9005,2972,Internet Dedicado,24,18178.38,99.5,No
9006,2972,MPLS,12,4650.12,99.95,No
9007,2973,Cloud,24,24221.38,99.5,No
9008,2974,Ciberseguridad Gestionada,12,10392.13,99.95,Si
9009,2975,Internet Dedicado,24,972.0,99.9,Si
9010,2975,SD-WAN,36,7630.4,99.9,No
9011,2976,SD-WAN,36,3620.97,99.9,Si
9012,2976,Cloud,24,10153.06,99.5,Si
9013,2976,MPLS,12,5134.65,99.95,No
9014,2976,MPLS,12,21546.6,99.5,Si
9015,2977,Voz IP,36,810.79,99.95,Si
9016,2978,Data Center,24,13679.44,99.9,Si
9017,2979,MPLS,24,9918.89,99.5,No
9018,2979,SD-WAN,36,11595.37,99.95,No
9019,2979,Cloud,36,7096.02,99.95,Si
9020,2979,Ciberseguridad Gestionada,12,11503.95,99.5,Si
9021,2979,Internet Dedicado,36,3226.26,99.95,Si
9022,2980,Ciberseguridad Gestionada,12,4935.56,99.9,Si
9023,2980,Cloud,24,1653.44,99.9,No
9024,2980,SD-WAN,36,12151.69,99.95,Si
9025,2980,Data Center,12,14833.67,99.9,No
9026,2980,Ciberseguridad Gestionada,12,14339.1,99.9,Si
9027,2981,MPLS,12,656.91,99.95,No
9028,2981,Cloud,24,7877.18,99.9,No
9029,2981,Voz IP,36,24866.75,99.5,No
9030,2981,SD-WAN,24,9222.0,99.95,Si
9031,2981,MPLS,36,23473.83,99.9,No
9032,2982,Internet Dedicado,24,23316.24,99.5,Si
9033,2982,MPLS,12,21550.68,99.5,No
9034,2982,Internet Dedicado,24,5203.15,99.5,No
9035,2982,MPLS,12,11599.03,99.5,Si
9036,2983,Ciberseguridad Gestionada,36,11947.87,99.9,Si
9037,2983,Cloud,36,22337.34,99.9,Si
9038,2983,Cloud,24,8236.94,99.95,No
9039,2983,MPLS,24,21543.1,99.9,No
9040,2983,SD-WAN,12,8277.18,99.9,No
9041,2984,SD-WAN,36,7671.58,99.95,Si
9042,2984,MPLS,12,9481.7,99.5,Si
9043,2985,SD-WAN,36,4938.98,99.95,No
9044,2985,Voz IP,12,20711.93,99.5,No
9045,2985,Cloud,12,1843.95,99.95,Si
9046,2985,Data Center,12,2208.86,99.9,Si
9047,2985,MPLS,24,10568.54,99.9,Si
9048,2986,Cloud,24,2411.17,99.5,Si
9049,2987,Cloud,36,10062.43,99.9,Si
9050,2987,MPLS,24,5207.58,99.9,Si
9051,2987,Cloud,12,13424.39,99.5,Si
9052,2988,Ciberseguridad Gestionada,24,2266.9,99.5,Si
9053,2988,MPLS,36,12036.26,99.95,Si
9054,2988,MPLS,36,6232.83,99.5,No
9055,2989,Internet Dedicado,36,20576.4,99.95,Si
9056,2989,Data Center,24,14041.79,99.5,No
9057,2989,MPLS,12,9286.59,99.5,No
9058,2989,SD-WAN,36,2190.1,99.9,Si
9059,2990,Cloud,24,16049.42,99.9,Si
9060,2990,Internet Dedicado,24,9728.42,99.5,No
9061,2990,Voz IP,36,12083.11,99.5,No
9062,2991,SD-WAN,12,6760.61,99.95,Si
9063,2992,Internet Dedicado,36,6036.96,99.9,Si
9064,2993,Cloud,12,5740.2,99.95,Si
9065,2993,SD-WAN,36,13561.39,99.95,Si
9066,2994,Voz IP,24,3140.84,99.5,Si
9067,2994,Ciberseguridad Gestionada,36,8314.59,99.95,No
9068,2994,Cloud,24,21100.75,99.95,No
9069,2994,Ciberseguridad Gestionada,12,19458.07,99.9,Si
9070,2995,Voz IP,36,21265.97,99.95,Si
9071,2995,Voz IP,12,14205.21,99.9,Si
9072,2996,Data Center,36,3004.08,99.95,Si
9073,2996,Cloud,24,13798.55,99.95,No
9074,2996,Cloud,12,4544.87,99.9,Si
9075,2996,Ciberseguridad Gestionada,36,1510.16,99.95,Si
9076,2997,Data Center,12,3826.15,99.9,No
9077,2997,MPLS,12,19307.01,99.95,No
9078,2997,Data Center,24,24796.2,99.9,Si
9079,2998,Data Center,12,23260.9,99.95,Si
9080,2999,MPLS,24,4752.07,99.9,Si
9081,2999,SD-WAN,24,11352.2,99.95,Si
9082,2999,Data Center,36,20930.07,99.5,Si
9083,2999,Ciberseguridad Gestionada,12,24658.36,99.9,Si
9084,2999,Cloud,36,5608.45,99.5,No
9085,3000,Data Center,36,23970.44,99.9,Si
9086,3000,Internet Dedicado,12,18533.42,99.5,Si
9087,3000,Cloud,36,1518.91,99.9,Si
9088,3000,Internet Dedicado,12,8991.35,99.5,Si
9089,3001,SD-WAN,12,607.94,99.9,No
9090,3001,Internet Dedicado,36,1847.24,99.95,Si
9091,3001,Ciberseguridad Gestionada,24,9508.82,99.9,No
9092,3001,SD-WAN,36,1355.2,99.5,Si
9093,3001,Cloud,12,13570.14,99.5,No
9094,3002,SD-WAN,24,24218.94,99.5,No
9095,3002,Internet Dedicado,12,8720.29,99.9,Si
9096,3003,MPLS,36,9979.99,99.5,Si
9097,3003,Voz IP,36,22517.42,99.5,Si
9098,3003,Voz IP,36,19338.14,99.9,Si
9099,3003,Ciberseguridad Gestionada,36,5917.18,99.5,No
9100,3004,SD-WAN,36,11229.65,99.95,No
9101,3004,Ciberseguridad Gestionada,24,13217.37,99.5,No
9102,3005,Ciberseguridad Gestionada,24,12817.45,99.5,No
9103,3005,Data Center,12,5868.03,99.5,Si
9104,3005,Cloud,12,24549.02,99.9,No
9105,3006,Ciberseguridad Gestionada,36,15504.15,99.5,Si
9106,3006,MPLS,12,8009.85,99.5,Si
9107,3007,Internet Dedicado,24,3016.27,99.9,No
9108,3007,Ciberseguridad Gestionada,24,17215.54,99.5,Si
9109,3007,Cloud,24,1800.02,99.5,No
9110,3007,Ciberseguridad Gestionada,24,19442.85,99.5,No
9111,3007,SD-WAN,12,3654.23,99.5,Si
9112,3008,Ciberseguridad Gestionada,24,12790.43,99.9,Si
9113,3009,Internet Dedicado,36,11350.03,99.5,Si
9114,3010,MPLS,24,5166.54,99.95,No
9115,3010,Voz IP,24,7945.04,99.9,No
9116,3010,SD-WAN,24,20811.59,99.9,No
9117,3011,Data Center,12,13360.08,99.95,No
9118,3011,Internet Dedicado,24,17804.29,99.9,No
9119,3012,Cloud,24,7974.84,99.9,No
9120,3012,MPLS,36,10771.31,99.5,Si
9121,3012,Internet Dedicado,36,6605.46,99.95,Si
9122,3012,Voz IP,12,13740.92,99.95,Si
9123,3013,MPLS,36,13851.28,99.9,No
9124,3013,Voz IP,24,24491.03,99.9,Si
9125,3013,MPLS,36,7631.73,99.95,Si
9126,3013,SD-WAN,24,10804.16,99.95,No
9127,3014,Ciberseguridad Gestionada,12,14323.95,99.95,No
9128,3014,Voz IP,36,18744.62,99.95,Si
9129,3014,Ciberseguridad Gestionada,12,10248.14,99.95,Si
9130,3015,Data Center,24,734.24,99.9,Si
9131,3015,SD-WAN,24,14910.49,99.5,Si
9132,3015,Data Center,24,23575.3,99.95,Si
9133,3015,Cloud,24,3830.1,99.5,Si
9134,3015,SD-WAN,36,16017.58,99.95,No
9135,3016,Data Center,12,18632.36,99.95,No
9136,3017,Internet Dedicado,24,3626.27,99.5,No
9137,3017,MPLS,12,20341.77,99.95,No
9138,3018,SD-WAN,36,15371.91,99.5,Si
9139,3018,MPLS,24,12103.84,99.95,No
9140,3019,SD-WAN,36,2095.9,99.95,Si
9141,3019,SD-WAN,12,15472.09,99.5,No
9142,3019,Data Center,12,8324.17,99.9,Si
9143,3020,MPLS,24,3182.3,99.5,Si
9144,3020,Internet Dedicado,36,14655.84,99.95,No
9145,3020,Internet Dedicado,24,5485.57,99.5,Si
9146,3021,MPLS,36,10610.8,99.5,Si
9147,3021,Data Center,12,2040.32,99.95,No
9148,3021,SD-WAN,12,21360.98,99.95,No
9149,3021,Voz IP,24,1398.8,99.9,Si
9150,3021,Internet Dedicado,24,14429.7,99.5,No
9151,3022,Ciberseguridad Gestionada,24,12346.94,99.5,No
9152,3022,Ciberseguridad Gestionada,24,2417.48,99.5,No
9153,3022,Cloud,24,13533.1,99.5,Si
9154,3023,Cloud,24,7140.98,99.9,No
9155,3023,Cloud,36,24794.53,99.9,No
9156,3023,Voz IP,12,9055.13,99.95,No
9157,3024,Ciberseguridad Gestionada,36,9452.59,99.95,No
9158,3024,Voz IP,24,22793.53,99.5,No
9159,3024,Voz IP,12,13393.53,99.5,No
9160,3024,Data Center,12,1574.71,99.95,Si
9161,3024,Internet Dedicado,12,5896.2,99.5,No
9162,3025,Ciberseguridad Gestionada,36,16563.47,99.95,Si
9163,3025,Ciberseguridad Gestionada,24,15316.04,99.5,Si
9164,3025,Ciberseguridad Gestionada,36,19825.6,99.9,Si
9165,3025,Cloud,36,13633.01,99.5,Si
9166,3026,Ciberseguridad Gestionada,12,8102.19,99.9,Si
9167,3027,Ciberseguridad Gestionada,36,22014.86,99.9,Si
9168,3027,Ciberseguridad Gestionada,36,22175.43,99.5,Si
9169,3028,Voz IP,12,18151.42,99.9,No
9170,3028,Data Center,24,1707.15,99.95,No
9171,3028,SD-WAN,36,22567.11,99.5,No
9172,3028,Voz IP,12,7635.83,99.5,No
9173,3028,MPLS,36,4325.87,99.9,No
9174,3029,Voz IP,24,1921.86,99.9,No
9175,3029,Voz IP,24,13983.03,99.5,No
9176,3029,Cloud,24,13193.48,99.9,No
9177,3030,Cloud,24,19084.46,99.9,No
9178,3030,MPLS,24,1886.21,99.5,No
9179,3030,MPLS,36,6067.54,99.5,No
9180,3030,Data Center,36,15155.18,99.5,No
9181,3031,Voz IP,12,12967.6,99.95,Si
9182,3031,Internet Dedicado,36,3968.67,99.5,Si
9183,3031,Ciberseguridad Gestionada,36,17718.06,99.9,Si
9184,3032,Internet Dedicado,24,23616.86,99.5,Si
9185,3033,Ciberseguridad Gestionada,12,22755.04,99.5,No
9186,3033,SD-WAN,24,3652.74,99.9,No
9187,3034,MPLS,36,13306.58,99.9,Si
9188,3034,Cloud,12,5690.97,99.5,Si
9189,3035,Data Center,12,16980.12,99.5,No
9190,3035,SD-WAN,12,11919.75,99.95,Si
9191,3035,Data Center,12,6365.87,99.95,No
9192,3035,SD-WAN,24,2108.69,99.9,No
9193,3036,Voz IP,24,19858.68,99.95,No
9194,3036,Internet Dedicado,24,20424.43,99.95,No
9195,3036,Voz IP,36,22262.63,99.9,Si
9196,3036,MPLS,24,8681.13,99.9,Si
9197,3036,Data Center,36,14939.92,99.95,Si
9198,3037,SD-WAN,12,1063.79,99.95,Si
9199,3037,MPLS,12,790.88,99.5,Si
9200,3037,Data Center,24,16446.71,99.9,Si
9201,3037,Ciberseguridad Gestionada,24,5681.22,99.5,Si
9202,3038,Voz IP,36,14037.46,99.5,Si
9203,3038,Voz IP,12,10789.95,99.95,Si
9204,3038,Data Center,12,23156.55,99.9,No
9205,3038,Cloud,12,8498.61,99.5,Si
9206,3039,SD-WAN,24,24342.26,99.9,Si
9207,3039,Cloud,36,10150.52,99.5,No
9208,3039,Voz IP,12,21602.92,99.95,Si
9209,3039,MPLS,24,10911.33,99.5,No
9210,3039,Data Center,36,10808.06,99.95,No
9211,3040,Internet Dedicado,36,1933.56,99.5,Si
9212,3041,Internet Dedicado,36,19817.69,99.9,No
9213,3041,Data Center,36,8978.72,99.5,Si
9214,3041,Data Center,24,16264.73,99.5,No
9215,3041,Internet Dedicado,36,7918.58,99.5,No
9216,3041,Voz IP,24,15071.28,99.9,No
9217,3042,MPLS,12,24196.17,99.95,No
9218,3042,Voz IP,12,4401.67,99.5,No
9219,3042,Voz IP,24,7016.55,99.9,Si
9220,3042,MPLS,36,6848.15,99.95,Si
9221,3043,Cloud,12,8958.85,99.9,Si
9222,3043,Data Center,36,21575.99,99.9,No
9223,3043,SD-WAN,36,8977.94,99.95,Si
9224,3043,Cloud,36,11186.34,99.9,Si
9225,3043,MPLS,24,19089.63,99.95,Si
9226,3044,SD-WAN,12,10542.38,99.5,Si
9227,3044,Voz IP,12,21919.55,99.5,Si
9228,3044,Internet Dedicado,36,8922.92,99.9,No
9229,3044,Cloud,36,4499.32,99.95,Si
9230,3044,Internet Dedicado,12,4720.53,99.5,Si
9231,3045,SD-WAN,36,22661.0,99.5,No
9232,3045,Voz IP,12,2407.03,99.9,Si
9233,3045,MPLS,24,11613.8,99.95,Si
9234,3045,SD-WAN,36,21958.41,99.9,Si
9235,3046,MPLS,24,17067.79,99.5,Si
9236,3046,Internet Dedicado,36,1897.67,99.9,No
9237,3047,Data Center,12,5681.45,99.95,Si
9238,3047,Cloud,12,2861.65,99.95,Si
9239,3047,Internet Dedicado,12,10932.45,99.5,No
9240,3047,SD-WAN,24,3506.29,99.95,No
9241,3048,Ciberseguridad Gestionada,24,18836.28,99.9,Si
9242,3049,Voz IP,24,22650.48,99.5,Si
9243,3049,MPLS,12,15335.05,99.9,Si
9244,3049,Voz IP,36,2283.67,99.9,Si
9245,3049,Internet Dedicado,12,17505.82,99.9,Si
9246,3049,Ciberseguridad Gestionada,36,19465.33,99.9,No
9247,3050,Internet Dedicado,12,3965.36,99.5,Si
9248,3050,Cloud,24,10163.66,99.5,Si
9249,3050,Voz IP,12,16990.57,99.9,Si
9250,3050,Data Center,12,2380.79,99.5,Si
9251,3051,SD-WAN,36,11151.43,99.9,Si
9252,3051,Data Center,36,19479.33,99.5,Si
9253,3051,Ciberseguridad Gestionada,24,2612.05,99.95,Si
9254,3052,Cloud,36,22323.64,99.5,Si
9255,3052,Internet Dedicado,36,20394.69,99.5,Si
9256,3053,Voz IP,12,2065.99,99.9,Si
9257,3053,Ciberseguridad Gestionada,36,24176.52,99.5,Si
9258,3053,Cloud,24,555.79,99.9,No
9259,3053,Voz IP,24,22692.27,99.95,Si
9260,3053,SD-WAN,24,17621.78,99.95,No
9261,3054,Voz IP,36,5508.09,99.9,Si
9262,3054,Voz IP,12,7892.56,99.9,Si
9263,3054,Internet Dedicado,36,8426.89,99.9,Si
9264,3054,Voz IP,24,18345.48,99.95,Si
9265,3054,Internet Dedicado,24,655.9,99.9,No
9266,3055,SD-WAN,12,7882.38,99.9,Si
9267,3055,Cloud,24,3658.33,99.9,No
9268,3055,Voz IP,12,8858.09,99.5,Si
9269,3055,Cloud,24,5061.54,99.9,Si
9270,3056,Voz IP,12,22898.94,99.9,No
9271,3057,Cloud,24,568.97,99.95,No
9272,3057,Cloud,24,11370.15,99.5,No
9273,3058,Data Center,12,4390.38,99.95,No
9274,3059,Internet Dedicado,36,23098.45,99.9,Si
9275,3059,Data Center,24,24985.38,99.5,No
9276,3060,Ciberseguridad Gestionada,12,10296.26,99.9,No
9277,3060,Internet Dedicado,24,1939.61,99.5,No
9278,3060,Internet Dedicado,12,16714.94,99.95,No
9279,3060,Cloud,36,14672.51,99.9,Si
9280,3060,Voz IP,24,17258.7,99.9,Si
9281,3061,Cloud,12,24958.44,99.95,Si
9282,3061,Data Center,24,11078.52,99.9,No
9283,3061,Cloud,36,14048.89,99.9,No
9284,3061,SD-WAN,24,2533.37,99.5,Si
9285,3061,Data Center,36,24738.85,99.95,Si
9286,3062,Internet Dedicado,24,21557.03,99.9,Si
9287,3063,Data Center,24,8953.37,99.5,No
9288,3064,MPLS,36,11071.36,99.5,No
9289,3064,SD-WAN,12,7786.92,99.5,Si
9290,3064,Cloud,24,8902.47,99.95,Si
9291,3065,Data Center,12,22964.38,99.5,Si
9292,3065,Voz IP,12,19414.24,99.95,Si
9293,3065,Data Center,24,917.49,99.9,Si
9294,3066,Ciberseguridad Gestionada,24,10314.5,99.95,Si
9295,3066,Ciberseguridad Gestionada,12,21516.76,99.95,No
9296,3066,SD-WAN,24,16219.26,99.5,Si
9297,3066,Voz IP,36,1610.0,99.5,Si
9298,3067,SD-WAN,12,4986.82,99.95,No
9299,3068,Internet Dedicado,24,23187.89,99.9,No
9300,3068,MPLS,36,16937.13,99.95,No
9301,3068,Internet Dedicado,36,22462.41,99.95,Si
9302,3068,SD-WAN,24,13853.72,99.5,No
9303,3068,Voz IP,36,1017.04,99.9,No
9304,3069,MPLS,24,21359.38,99.5,Si
9305,3069,SD-WAN,36,8202.63,99.9,Si
9306,3069,SD-WAN,24,14095.62,99.5,No
9307,3070,Data Center,24,755.74,99.95,Si
9308,3070,Cloud,12,16242.17,99.5,No
9309,3070,Data Center,12,18845.26,99.95,Si
9310,3070,Ciberseguridad Gestionada,12,24365.73,99.9,Si
9311,3070,Internet Dedicado,24,13383.53,99.5,No
9312,3071,Internet Dedicado,36,9500.09,99.9,Si
9313,3072,MPLS,12,13556.1,99.95,No
9314,3072,Ciberseguridad Gestionada,12,5266.53,99.95,Si
9315,3072,Internet Dedicado,24,3710.09,99.9,Si
9316,3073,Voz IP,24,11102.77,99.9,Si
9317,3074,Ciberseguridad Gestionada,24,18830.67,99.95,Si
9318,3074,Voz IP,36,13792.26,99.5,No
9319,3074,Data Center,12,22338.4,99.9,Si
9320,3074,Ciberseguridad Gestionada,36,23339.64,99.5,No
9321,3075,Voz IP,36,18304.39,99.9,Si
9322,3075,Ciberseguridad Gestionada,12,18172.51,99.5,Si
9323,3075,Voz IP,24,8185.8,99.9,Si
9324,3076,Cloud,36,15893.03,99.5,No
9325,3076,Cloud,24,19527.65,99.5,Si
9326,3076,Ciberseguridad Gestionada,24,9030.46,99.9,Si
9327,3076,Cloud,12,22084.29,99.9,Si
9328,3076,MPLS,24,15553.19,99.95,Si
9329,3077,SD-WAN,36,23458.26,99.95,No
9330,3077,Data Center,12,13268.55,99.5,Si
9331,3077,MPLS,24,21707.14,99.5,No
9332,3077,Voz IP,36,21718.99,99.95,Si
9333,3078,Data Center,12,5350.37,99.9,Si
9334,3079,Data Center,36,23125.21,99.9,Si
9335,3079,Internet Dedicado,36,22576.8,99.9,Si
9336,3079,Internet Dedicado,24,20981.21,99.9,No
9337,3079,Ciberseguridad Gestionada,24,21695.89,99.5,Si
9338,3079,Ciberseguridad Gestionada,24,16935.93,99.95,Si
9339,3080,Ciberseguridad Gestionada,24,13817.38,99.95,No
9340,3080,Voz IP,12,7868.81,99.5,Si
9341,3080,Cloud,24,23364.56,99.9,Si
9342,3080,MPLS,24,11394.71,99.9,Si
9343,3081,Data Center,12,18637.75,99.95,Si
9344,3082,MPLS,12,24224.0,99.9,Si
9345,3082,SD-WAN,24,14939.34,99.9,Si
9346,3083,Ciberseguridad Gestionada,24,24509.06,99.9,Si
9347,3083,Ciberseguridad Gestionada,36,20314.57,99.5,Si
9348,3084,MPLS,12,10170.16,99.9,Si
9349,3084,MPLS,36,16967.43,99.95,Si
9350,3084,SD-WAN,12,19679.06,99.5,Si
9351,3085,Data Center,12,17491.23,99.5,Si
9352,3086,Data Center,24,2964.95,99.95,Si
9353,3086,Ciberseguridad Gestionada,12,7759.47,99.95,Si
9354,3087,Data Center,36,13921.33,99.5,No
9355,3087,Cloud,36,11894.58,99.5,No
9356,3087,Data Center,24,23733.44,99.5,No
9357,3088,Internet Dedicado,12,23514.77,99.5,Si
9358,3088,Data Center,36,18492.85,99.9,Si
9359,3089,Ciberseguridad Gestionada,12,18431.4,99.95,Si
9360,3089,Ciberseguridad Gestionada,24,17151.73,99.9,Si
9361,3089,SD-WAN,36,6790.03,99.5,Si
9362,3089,Data Center,36,771.61,99.95,No
9363,3089,SD-WAN,12,17863.42,99.95,No
9364,3090,SD-WAN,24,13694.08,99.95,Si
9365,3090,SD-WAN,24,11068.77,99.5,No
9366,3091,Ciberseguridad Gestionada,12,8615.84,99.9,Si
9367,3091,SD-WAN,24,8951.04,99.5,Si
9368,3092,SD-WAN,36,9894.2,99.9,Si
